query_id,cost_ratio,detour_m,diverge_lat,diverge_lon,progress_fraction,straight_line_km
256,1.009663,62.020000,37.781445,-122.393800,0.013289,5.557137
259,1.004775,42.910000,37.743462,-122.463705,0.708087,7.515910
265,1.004019,37.980000,37.734904,-122.471457,0.218543,7.868053
268,1.000688,6.550000,37.723640,-122.428093,0.953380,8.475594
270,1.006298,48.350000,37.798698,-122.407903,0.051418,6.198350
274,1.001195,8.760000,37.767763,-122.428568,0.283814,6.033741
275,1.002098,13.710000,37.754291,-122.437761,0.775385,5.094426
277,1.002870,20.150000,37.784634,-122.431306,0.486014,6.181425
279,1.003114,29.490000,37.786313,-122.446571,0.530067,7.208170
284,1.000126,1.460000,37.739830,-122.424058,0.305970,9.899241
288,1.000106,1.250000,37.780585,-122.470711,0.008772,8.813895
289,1.000276,3.030000,37.762931,-122.390596,0.910680,9.529497
291,1.000405,3.770000,37.743243,-122.471377,0.940727,6.966407
293,1.000157,1.460000,37.739830,-122.424058,0.759615,8.337143
297,1.006010,52.210000,37.804312,-122.415908,0.010471,7.783191
298,1.000119,1.460000,37.739830,-122.424058,0.376511,10.857166
299,1.005647,62.470000,37.750174,-122.425083,0.502203,8.911656
308,1.002834,19.960000,37.774299,-122.458330,0.473510,6.376865
309,1.005067,28.320000,37.800586,-122.398687,0.003876,4.898146
312,1.007445,82.450000,37.773122,-122.422114,0.784787,8.672545
314,1.001723,11.470000,37.785729,-122.406277,0.239748,6.001164
317,1.000146,1.460000,37.739830,-122.424058,0.480984,8.480964
319,1.000693,3.360000,37.736609,-122.431377,0.931559,3.701183
321,1.000326,3.180000,37.771248,-122.479539,0.276134,8.095246
323,1.000133,1.460000,37.739830,-122.424058,0.613043,9.638105
325,1.005500,29.370000,37.801065,-122.455199,0.390977,3.864983
326,1.000439,3.490000,37.742411,-122.490710,0.896074,5.983211
330,1.007777,70.590000,37.762757,-122.460868,0.157005,6.740830
333,1.001609,14.700000,37.791899,-122.446206,0.505952,7.775254
340,1.001574,13.350000,37.732550,-122.474917,0.710383,6.854473
341,1.000517,3.940000,37.730725,-122.458183,0.978774,6.133768
342,1.000850,5.280000,37.734620,-122.471716,0.133880,4.078941
343,1.000201,1.460000,37.739830,-122.424058,0.546243,5.803818
347,1.000616,4.420000,37.761848,-122.471547,0.559406,4.814404
350,1.000603,4.670000,37.760028,-122.474749,0.376984,5.600993
352,1.001887,6.850000,37.798965,-122.420789,0.270833,3.166993
355,1.000505,3.780000,37.704974,-122.467717,0.002740,6.484984
356,1.000199,1.460000,37.739830,-122.424058,0.357349,6.666419
360,1.011313,63.630000,37.784885,-122.427984,0.154812,4.902500
361,1.000646,3.730000,37.738059,-122.407028,0.944637,5.216143
364,1.011323,134.930000,37.740653,-122.424158,0.410749,10.811518
367,1.017205,74.410000,37.786631,-122.459275,0.394558,3.485111
368,1.002385,18.980000,37.795725,-122.401694,0.002353,7.272624
369,1.003352,5.260000,37.803399,-122.431745,0.783333,1.181344
372,1.001154,8.470000,37.748211,-122.413820,0.110787,6.346491
373,1.000226,2.010000,37.771248,-122.479539,0.264574,7.050204
376,1.000241,1.940000,37.740473,-122.417027,0.983425,7.275063
377,1.007598,18.870000,37.771603,-122.453970,0.133333,2.191334
378,1.001910,4.380000,37.713151,-122.433862,0.803738,1.524219
379,1.001399,12.620000,37.765280,-122.445995,0.520202,6.331777
381,1.000379,1.370000,37.745669,-122.435787,0.618705,3.007570
382,1.008516,80.280000,37.761868,-122.446837,0.495379,7.166130
386,1.002224,2.190000,37.802218,-122.417956,0.758170,0.848495
389,1.001101,15.450000,37.778380,-122.418233,0.646699,10.578192
391,1.001923,9.490000,37.777505,-122.418152,0.393204,3.891929
392,1.000612,3.950000,37.752084,-122.434300,0.002364,4.642898
395,1.019955,20.460000,37.794177,-122.428291,0.017544,0.860416
397,1.000510,3.100000,37.769969,-122.425908,0.171053,5.387864
400,1.001799,17.990000,37.736925,-122.429538,0.740099,9.144077
405,1.006111,49.860000,37.710469,-122.404435,0.212389,7.260631
410,1.002607,24.950000,37.742857,-122.478806,0.128959,8.167830
411,1.000893,7.500000,37.762369,-122.462013,0.647590,6.352655
412,1.002531,11.010000,37.781016,-122.413710,0.549223,3.553717
417,1.000810,2.140000,37.781016,-122.413710,0.367188,2.170852
421,1.000193,2.150000,37.771127,-122.424435,0.420221,9.073433
422,1.001082,8.640000,37.765175,-122.394856,0.845730,6.080709
425,1.010247,28.080000,37.761728,-122.449152,0.300000,2.025164
432,1.000940,3.310000,37.795014,-122.421706,0.461957,2.706270
435,1.001575,6.400000,37.728641,-122.426056,0.371134,3.201467
438,1.001918,33.270000,37.769813,-122.399183,0.287009,8.251280
439,1.010895,53.490000,37.748779,-122.422449,0.404040,4.538806
442,1.000604,3.570000,37.737256,-122.480504,0.018809,5.085844
445,1.000320,2.470000,37.783027,-122.393540,0.011905,6.705391
447,1.001114,8.780000,37.782764,-122.422494,0.498728,6.264158
451,1.000645,3.650000,37.733364,-122.391295,0.004444,5.029361
452,1.000287,3.150000,37.722942,-122.444808,0.473868,9.552055
456,1.000174,1.010000,37.783850,-122.420844,0.934426,4.407913
459,1.000222,2.710000,37.763761,-122.433635,0.652921,10.658678
461,1.000860,4.840000,37.761848,-122.471547,0.054422,4.045289
462,1.000448,1.190000,37.769244,-122.408532,0.405172,2.120279
471,1.003377,17.910000,37.800488,-122.408849,0.139130,4.368705
479,1.000261,3.100000,37.769969,-122.425908,0.338462,9.905565
488,1.000725,6.660000,37.753009,-122.504502,0.010782,7.857583
489,1.000742,8.020000,37.726974,-122.416340,0.918919,4.947089
490,1.000456,6.360000,37.798750,-122.444324,0.070122,11.649588
491,1.020817,114.110000,37.770679,-122.424695,0.642157,5.150397
492,1.001074,3.470000,37.742223,-122.497147,0.924528,2.918321
493,1.004503,33.400000,37.712450,-122.418465,0.089245,6.398176
500,1.000426,3.210000,37.791825,-122.398183,0.944444,7.248321
504,1.000851,7.980000,37.765388,-122.443615,0.682578,8.364687
517,1.000953,11.790000,37.734904,-122.471457,0.180921,10.772877
527,1.000987,3.990000,37.762283,-122.401240,0.929487,2.704534
528,1.001020,6.770000,37.782672,-122.422606,0.002710,5.551201
531,1.000976,11.930000,37.743181,-122.455218,0.376532,10.745287
534,1.000269,1.360000,37.768760,-122.427317,0.435556,4.464323
538,1.019415,117.320000,37.764504,-122.452700,0.338608,5.128961
539,1.001116,11.140000,37.767763,-122.428568,0.219031,8.456599
541,1.000763,7.740000,37.745095,-122.387197,0.710021,7.987389
543,1.000913,9.040000,37.784729,-122.431325,0.909692,7.940181
546,1.000188,1.680000,37.745669,-122.435787,0.427938,7.155332
548,1.000700,4.610000,37.775254,-122.419061,0.876325,6.182429
549,1.009046,65.970000,37.731601,-122.436695,0.794212,6.446428
552,1.000323,2.770000,37.718774,-122.397373,0.986339,6.744183
556,1.000787,5.590000,37.780422,-122.394545,0.779412,5.387099
557,1.004581,48.440000,37.764028,-122.393879,0.007407,8.671441
559,1.000430,1.550000,37.753512,-122.423066,0.344086,3.170357
560,1.001095,7.950000,37.738674,-122.491532,0.301136,5.626105
562,1.010087,124.730000,37.732608,-122.475052,0.744643,9.869579
565,1.000626,4.600000,37.761692,-122.438292,0.550000,6.375576
566,1.002847,20.110000,37.748078,-122.422550,0.593567,6.296955
569,1.003500,30.750000,37.769813,-122.399183,0.172414,7.574117
570,1.001456,13.760000,37.771185,-122.510965,0.894253,8.752218
571,1.000366,4.280000,37.743181,-122.455218,0.326531,10.128131
573,1.010683,59.570000,37.731512,-122.447308,0.204152,4.986952
584,1.000512,3.010000,37.718826,-122.387749,0.004184,4.641927
586,1.012521,144.580000,37.762113,-122.414902,0.600823,10.547532
588,1.000988,4.130000,37.745682,-122.452355,0.630522,3.611468
589,1.000340,2.820000,37.722942,-122.444808,0.867374,7.098550
596,1.000442,2.770000,37.740653,-122.424158,0.400881,5.652111
597,1.001701,19.360000,37.737441,-122.424052,0.467391,9.356081
599,1.009825,55.140000,37.761868,-122.446837,0.137124,4.616895
603,1.000436,3.540000,37.774679,-122.389950,0.390698,7.586855
611,1.000274,2.370000,37.747915,-122.494936,0.978824,7.293194
612,1.000847,7.450000,37.745682,-122.452355,0.556391,7.636094
615,1.000955,7.310000,37.713847,-122.443311,0.942675,7.196314
617,1.000890,7.700000,37.765280,-122.445995,0.580542,6.670966
619,1.000292,2.720000,37.745669,-122.435787,0.349076,7.700949
620,1.000156,2.010000,37.771248,-122.479539,0.162075,9.495883
622,1.009408,78.320000,37.734210,-122.488913,0.667387,7.014424
626,1.002576,4.450000,37.729562,-122.486668,0.380165,1.237243
627,1.000430,3.510000,37.755973,-122.436770,0.916914,6.136698
628,1.001312,15.580000,37.761848,-122.471547,0.697933,8.815103
630,1.001448,15.450000,37.769336,-122.406219,0.636364,7.948127
632,1.000507,1.140000,37.767400,-122.433420,0.875000,1.685444
637,1.000992,6.320000,37.738591,-122.494283,0.219931,5.230754
639,1.000458,1.880000,37.763761,-122.433635,0.795238,3.475224
640,1.000248,0.180000,37.748216,-122.465098,0.785714,0.527673
642,1.000339,3.930000,37.788605,-122.435481,0.030303,6.552421
643,1.000292,2.080000,37.781323,-122.456456,0.503086,5.315183
646,1.003105,19.030000,37.740117,-122.468223,0.726496,5.349654
650,1.000242,2.140000,37.781323,-122.456456,0.727053,6.566566
651,1.000832,6.340000,37.745682,-122.452355,0.286996,5.978711
652,1.000203,2.150000,37.769969,-122.425908,0.248521,8.864902
654,1.000723,5.990000,37.781680,-122.422276,0.542105,6.476408
655,1.000506,2.890000,37.739602,-122.401003,0.149826,4.577582
656,1.001348,3.210000,37.764505,-122.428699,0.798319,2.210685
657,1.000394,3.150000,37.722942,-122.444808,0.500000,7.325704
659,1.001095,7.060000,37.753547,-122.436413,0.519062,4.394766
661,1.000333,1.160000,37.785083,-122.400391,0.812030,2.936535
663,1.000596,5.420000,37.775730,-122.495184,0.010230,8.074157
664,1.002717,10.560000,37.760889,-122.495845,0.916667,3.656154
667,1.000299,1.420000,37.751634,-122.427441,0.213043,3.962079
672,1.000403,3.890000,37.777032,-122.444996,0.988391,7.563706
673,1.000651,3.420000,37.780865,-122.399540,0.801762,4.463289
676,1.000544,5.000000,37.734570,-122.476307,0.889892,7.085807
677,1.003010,25.970000,37.765293,-122.441710,0.406528,8.035743
678,1.000196,0.280000,37.737183,-122.415345,0.926471,1.126609
685,1.002498,6.580000,37.782194,-122.410403,0.500000,2.631926
687,1.000838,6.780000,37.781744,-122.422387,0.580214,6.144857
691,1.000966,10.550000,37.734687,-122.471700,0.831325,9.199221
694,1.000363,3.810000,37.762033,-122.415016,0.255061,8.415300
698,1.000220,1.220000,37.808186,-122.415809,0.007547,4.900691
704,1.004076,21.720000,37.746769,-122.419002,0.303965,4.235880
716,1.000420,1.490000,37.793914,-122.429806,0.924623,2.170567
719,1.012487,39.200000,37.782228,-122.449759,0.007143,2.850456
730,1.001694,10.630000,37.763333,-122.480352,0.034314,5.888292
734,1.011954,82.120000,37.772974,-122.446082,0.527473,5.550061
735,1.000193,1.510000,37.733088,-122.444265,0.925729,6.054625
736,1.000267,2.150000,37.771127,-122.424435,0.459391,6.706964
739,1.001718,10.180000,37.767366,-122.402965,0.015674,4.547794
740,1.002243,25.080000,37.785729,-122.406277,0.406977,7.622475
741,1.000923,7.990000,37.734904,-122.471457,0.255556,7.193569
743,1.003692,34.370000,37.728662,-122.424281,0.616477,7.402554
748,1.001175,5.180000,37.798750,-122.444324,0.101942,3.882912
749,1.000240,1.680000,37.745669,-122.435787,0.563467,5.881835
750,1.003822,35.520000,37.773122,-122.422114,0.819802,7.551248
751,1.001283,9.830000,37.765341,-122.477381,0.652299,6.531228
752,1.000327,2.820000,37.722942,-122.444808,0.774011,7.012118
753,1.001008,10.140000,37.734904,-122.471457,0.056818,8.534916
757,1.000883,12.040000,37.721752,-122.472443,0.181022,11.283300
763,1.019643,180.130000,37.793057,-122.396623,0.065574,8.701036
764,1.002206,22.540000,37.734254,-122.456395,0.502155,8.484211
768,1.002512,12.670000,37.717814,-122.404533,0.643902,3.610425
771,1.007555,55.320000,37.786918,-122.459440,0.406832,4.880957
772,1.000596,5.760000,37.757942,-122.477735,0.108352,7.902217
773,1.006294,40.770000,37.749035,-122.431529,0.755034,5.605995
776,1.000675,3.490000,37.763537,-122.403421,0.862559,3.658337
782,1.001707,16.050000,37.763442,-122.403505,0.498807,7.590137
783,1.001917,14.720000,37.761387,-122.396425,0.067834,5.887718
787,1.002104,10.600000,37.761635,-122.450612,0.648485,3.655730
791,1.000648,8.110000,37.771180,-122.479386,0.792619,9.823987
794,1.000262,2.730000,37.798750,-122.444324,0.049383,9.141647
797,1.000778,2.030000,37.779678,-122.438630,0.318182,2.408728
802,1.000824,5.640000,37.743839,-122.424476,0.155763,5.543127
804,1.000508,5.470000,37.743181,-122.455218,0.337955,9.216351
808,1.001240,6.070000,37.732688,-122.476186,0.673981,4.483211
809,1.000169,0.510000,37.757432,-122.453892,0.181395,2.547928
819,1.000676,2.410000,37.744948,-122.431248,0.946565,3.163822
822,1.000472,2.150000,37.771127,-122.424435,0.685185,4.013729
825,1.000807,4.390000,37.777218,-122.419796,0.625000,4.686456
826,1.001615,6.330000,37.732420,-122.405709,0.904494,3.020726
831,1.001136,14.940000,37.739830,-122.424058,0.439868,11.325819
832,1.000229,2.630000,37.764387,-122.435364,0.571429,9.006993
835,1.017831,62.520000,37.743311,-122.419984,0.390071,2.724046
836,1.001154,8.780000,37.777864,-122.453333,0.957965,6.159826
837,1.001555,18.520000,37.748578,-122.427148,0.355172,10.536886
841,1.000359,2.330000,37.775017,-122.452695,0.572271,4.909833
842,1.002716,19.200000,37.763442,-122.403505,0.036697,5.517547
843,1.000670,3.330000,37.784110,-122.434469,0.325490,4.472118
845,1.000135,0.430000,37.755306,-122.420921,0.325397,2.348659
848,1.002757,20.020000,37.763442,-122.403505,0.239521,6.015521
850,1.001125,10.420000,37.761661,-122.476856,0.317352,7.667256
851,1.001448,13.460000,37.717291,-122.441607,0.835466,6.863171
853,1.003884,41.970000,37.740653,-122.424158,0.625259,9.771476
856,1.000570,5.640000,37.743839,-122.424476,0.393258,7.929981
858,1.000187,0.940000,37.795014,-122.421706,0.196172,4.052411
859,1.000793,4.030000,37.742953,-122.455253,0.626984,4.241658
860,1.000412,4.620000,37.788846,-122.401987,0.843284,9.156520
862,1.009343,79.340000,37.773074,-122.418431,0.744737,7.817063
863,1.001280,5.900000,37.741938,-122.501425,0.021053,3.855322
864,1.000864,7.990000,37.734904,-122.471457,0.183505,7.786142
865,1.004852,54.680000,37.711451,-122.456249,0.504115,3.468042
866,1.000478,4.410000,37.730586,-122.431303,0.962500,6.799695
867,1.001490,10.460000,37.762775,-122.430764,0.521583,5.436972
868,1.001193,15.200000,37.765280,-122.445995,0.793743,10.551186
870,1.000238,1.730000,37.769969,-122.425908,0.089325,5.565012
871,1.000470,0.940000,37.731506,-122.448881,0.916667,1.289033
872,1.001753,4.620000,37.788846,-122.401987,0.311475,2.222454
873,1.000579,4.830000,37.755311,-122.494746,0.014614,6.725659
874,1.000231,1.680000,37.745669,-122.435787,0.414062,5.831738
876,1.005738,67.760000,37.734904,-122.471457,0.147994,9.823022
877,1.000376,2.880000,37.780727,-122.399471,0.816770,6.564305
878,1.002651,23.390000,37.776565,-122.417776,0.336927,7.392062
880,1.001228,4.970000,37.788846,-122.401987,0.765027,3.669923
883,1.001478,12.050000,37.765280,-122.445995,0.480118,6.521319
884,1.001274,12.140000,37.765435,-122.452893,0.484091,7.144750
892,1.000625,7.270000,37.763878,-122.413522,0.712644,9.448094
893,1.016083,93.650000,37.760493,-122.446376,0.097561,5.043436
897,1.001293,5.030000,37.735649,-122.503136,0.961538,2.996967
898,1.001424,9.580000,37.739830,-122.424058,0.263014,6.257183
900,1.002289,10.670000,37.753984,-122.417534,0.022222,3.583886
901,1.001304,12.050000,37.765280,-122.445995,0.641628,7.333032
903,1.004022,21.010000,37.731601,-122.436695,0.891304,4.035296
905,1.000305,1.940000,37.751771,-122.425237,0.136029,5.201684
911,1.000663,4.500000,37.761848,-122.471547,0.579787,4.706605
914,1.001978,10.240000,37.761635,-122.450612,0.680597,3.614517
920,1.000919,8.630000,37.764102,-122.508756,0.961224,8.314945
924,1.003483,25.160000,37.748268,-122.418173,0.729231,6.370060
929,1.001115,7.540000,37.757942,-122.477735,0.082677,5.782214
931,1.001085,9.810000,37.720735,-122.446626,0.454148,7.773963
932,1.000280,2.620000,37.769969,-122.425908,0.357298,7.724701
933,1.011137,96.220000,37.768297,-122.427849,0.510490,7.378440
934,1.005527,43.510000,37.753387,-122.401505,0.894569,6.341417
936,1.000929,10.360000,37.782685,-122.472545,0.977966,9.578052
937,1.005202,5.960000,37.797119,-122.413578,0.112676,0.901049
942,1.000374,2.850000,37.782194,-122.410403,0.033592,6.717870
949,1.000127,1.200000,37.770335,-122.436915,0.735586,7.123636
950,1.001137,5.140000,37.760898,-122.434901,0.646409,3.418269
951,1.000839,6.090000,37.739628,-122.465246,0.654244,5.989322
952,1.000677,7.300000,37.763878,-122.413522,0.876380,8.785230
955,1.002639,19.500000,37.748268,-122.418173,0.629747,5.876092
959,1.000180,2.020000,37.734823,-122.471563,0.813559,8.669441
961,1.008622,46.090000,37.739791,-122.423778,0.463878,4.740582
962,1.000252,3.100000,37.769969,-122.425908,0.277385,10.360197
964,1.003578,16.440000,37.741180,-122.388400,0.366795,4.192729
969,1.000626,2.820000,37.720048,-122.445088,0.827068,3.204771
971,1.000213,2.400000,37.781323,-122.456456,0.913043,7.600564
977,1.007842,46.820000,37.757019,-122.420354,0.010638,4.999220
979,1.001343,9.360000,37.764363,-122.431012,0.829167,6.260782
980,1.000297,3.900000,37.734823,-122.471563,0.756173,11.644565
983,1.000186,2.400000,37.781323,-122.456456,0.917241,10.122873
991,1.000170,2.080000,37.783230,-122.409106,0.955437,10.899491
993,1.001246,4.590000,37.787121,-122.440218,0.364286,3.130719
